Order ID,Product ID,SKU ID,Category,Quantity,Price per Unit,Sales
7637,Product_038,SKU_714,Health & Wellness,2,890.06,1780.12
1020,Product_027,SKU_637,Books & Media,2,289.1,578.2
8399,Product_038,SKU_817,Health & Wellness,2,298.3,596.6
8399,Product_137,SKU_610,Home Appliances,4,134.26,537.04
8399,Product_125,SKU_842,Toys & Games,4,146.52,586.08
5577,Product_128,SKU_235,Home Appliances,2,870.04,1740.08
5577,Product_092,SKU_494,Fashion & Apparel,1,843.85,843.85
2252,Product_184,SKU_902,Toys & Games,4,853.32,3413.28
2252,Product_097,SKU_352,Toys & Games,3,351.89,1055.67
2298,Product_157,SKU_565,Home Appliances,2,944.08,1888.16
2298,Product_165,SKU_823,Groceries & Gourmet Food,4,840.45,3361.8
3405,Product_102,SKU_498,Automotive,1,397.83,397.83
3405,Product_025,SKU_576,Toys & Games,3,89.5,268.5
3405,Product_191,SKU_046,Books & Media,3,281.62,844.86
5361,Product_138,SKU_087,Toys & Games,1,520.32,520.32
5361,Product_088,SKU_609,Electronics,1,597.18,597.18
5361,Product_173,SKU_299,Fashion & Apparel,4,466.92,1867.68
5361,Product_197,SKU_161,Electronics,3,86.6,259.79999999999995
5361,Product_098,SKU_650,Books & Media,4,876.82,3507.28
5361,Product_156,SKU_834,Beauty & Personal Care,2,67.02,134.04
5361,Product_116,SKU_904,Home Appliances,1,105.03,105.03
5361,Product_082,SKU_712,Health & Wellness,5,880.04,4400.2
9836,Product_160,SKU_355,Health & Wellness,1,780.8,780.8
9836,Product_026,SKU_174,Fashion & Apparel,4,919.85,3679.4
9836,Product_162,SKU_391,Health & Wellness,4,563.07,2252.28
9836,Product_143,SKU_109,Fashion & Apparel,2,563.88,1127.76
9836,Product_162,SKU_285,Health & Wellness,4,117.39,469.56
9836,Product_119,SKU_071,Home Appliances,5,527.5,2637.5
88,Product_060,SKU_207,Books & Media,4,263.26,1053.04
88,Product_091,SKU_937,Books & Media,2,540.8,1081.6
88,Product_166,SKU_523,Sports & Outdoors,2,424.36,848.72
5043,Product_058,SKU_276,Health & Wellness,4,463.33,1853.32
5043,Product_145,SKU_233,Fashion & Apparel,5,717.92,3589.6
9379,Product_048,SKU_966,Toys & Games,4,611.68,2446.72
9379,Product_052,SKU_620,Health & Wellness,4,794.34,3177.36
9379,Product_040,SKU_626,Health & Wellness,2,186.83,373.66
9379,Product_191,SKU_046,Books & Media,2,82.24,164.48
9379,Product_196,SKU_349,Books & Media,5,328.89,1644.4499999999998
9379,Product_088,SKU_326,Electronics,5,907.4,4537.0
9379,Product_143,SKU_372,Fashion & Apparel,2,184.22,368.44
9379,Product_184,SKU_902,Toys & Games,4,613.81,2455.24
9379,Product_052,SKU_572,Health & Wellness,3,534.75,1604.25
9379,Product_151,SKU_329,Automotive,3,629.85,1889.5500000000002
8357,Product_198,SKU_369,Health & Wellness,5,727.57,3637.8500000000004
8357,Product_123,SKU_432,Automotive,5,834.66,4173.3
8357,Product_195,SKU_701,Fashion & Apparel,2,415.05,830.1
8357,Product_071,SKU_248,Beauty & Personal Care,3,25.74,77.22
8357,Product_195,SKU_847,Fashion & Apparel,4,166.22,664.88
8357,Product_079,SKU_437,Sports & Outdoors,4,948.92,3795.68
8357,Product_173,SKU_460,Fashion & Apparel,2,734.23,1468.46
8357,Product_098,SKU_650,Books & Media,4,444.07,1776.28
6624,Product_107,SKU_050,Sports & Outdoors,5,135.34,676.7
6624,Product_152,SKU_906,Beauty & Personal Care,1,47.2,47.2
6624,Product_170,SKU_995,Books & Media,4,529.04,2116.16
5210,Product_004,SKU_290,Beauty & Personal Care,3,72.11,216.32999999999998
5210,Product_010,SKU_167,Books & Media,3,275.37,826.11
5210,Product_040,SKU_632,Health & Wellness,5,206.19,1030.95
5210,Product_129,SKU_205,Fashion & Apparel,3,891.23,2673.69
5210,Product_166,SKU_952,Sports & Outdoors,5,365.58,1827.8999999999999
5210,Product_164,SKU_997,Electronics,5,91.83,459.15
3971,Product_199,SKU_398,Automotive,1,831.83,831.83
2409,Product_023,SKU_406,Beauty & Personal Care,3,93.85,281.54999999999995
2409,Product_134,SKU_984,Beauty & Personal Care,5,71.18,355.90000000000003
2409,Product_075,SKU_792,Home Appliances,1,955.61,955.61
2409,Product_148,SKU_251,Groceries & Gourmet Food,3,702.23,2106.69
6382,Product_105,SKU_925,Fashion & Apparel,1,942.13,942.13
6382,Product_102,SKU_401,Automotive,3,682.28,2046.84
6382,Product_096,SKU_665,Home Appliances,1,324.4,324.4
6382,Product_131,SKU_047,Health & Wellness,2,503.83,1007.66
1285,Product_069,SKU_942,Toys & Games,4,141.54,566.16
1285,Product_006,SKU_745,Automotive,4,404.7,1618.8
1969,Product_061,SKU_783,Toys & Games,1,787.19,787.19
1969,Product_152,SKU_029,Beauty & Personal Care,3,59.16,177.48
1969,Product_191,SKU_159,Books & Media,4,965.43,3861.72
1969,Product_054,SKU_410,Books & Media,3,100.71,302.13
1969,Product_069,SKU_555,Toys & Games,4,995.6,3982.4
977,Product_077,SKU_593,Automotive,4,941.51,3766.04
977,Product_047,SKU_691,Fashion & Apparel,1,412.26,412.26
977,Product_124,SKU_910,Toys & Games,3,275.01,825.03
1400,Product_035,SKU_965,Groceries & Gourmet Food,5,172.3,861.5
7448,Product_045,SKU_118,Automotive,1,369.17,369.17
7448,Product_148,SKU_963,Groceries & Gourmet Food,1,495.17,495.17
7448,Product_022,SKU_532,Sports & Outdoors,4,690.51,2762.04
7448,Product_005,SKU_685,Automotive,1,694.62,694.62
7448,Product_101,SKU_266,Health & Wellness,3,527.63,1582.8899999999999
7448,Product_081,SKU_774,Books & Media,1,890.33,890.33
137,Product_131,SKU_084,Health & Wellness,4,575.85,2303.4
137,Product_037,SKU_673,Electronics,3,194.09,582.27
9572,Product_016,SKU_614,Home Appliances,5,467.29,2336.4500000000003
9019,Product_058,SKU_276,Health & Wellness,4,379.63,1518.52
9019,Product_111,SKU_327,Electronics,3,239.19,717.5699999999999
4787,Product_015,SKU_824,Books & Media,2,294.33,588.66
712,Product_190,SKU_282,Groceries & Gourmet Food,3,742.33,2226.9900000000002
614,Product_157,SKU_961,Home Appliances,4,937.17,3748.68
614,Product_131,SKU_461,Health & Wellness,2,154.81,309.62
614,Product_056,SKU_310,Electronics,5,452.08,2260.4
3344,Product_113,SKU_102,Home Appliances,3,822.55,2467.6499999999996
9146,Product_200,SKU_506,Fashion & Apparel,4,987.79,3951.16
6257,Product_178,SKU_513,Beauty & Personal Care,2,92.26,184.52
6257,Product_131,SKU_099,Health & Wellness,1,413.82,413.82
6257,Product_184,SKU_902,Toys & Games,3,197.96,593.88
6257,Product_108,SKU_078,Books & Media,3,841.92,2525.7599999999998
4391,Product_173,SKU_017,Fashion & Apparel,3,695.13,2085.39
4391,Product_166,SKU_755,Sports & Outdoors,1,271.9,271.9
4391,Product_031,SKU_720,Sports & Outdoors,2,653.21,1306.42
4391,Product_131,SKU_461,Health & Wellness,2,817.47,1634.94
4391,Product_067,SKU_629,Home Appliances,3,759.23,2277.69
4391,Product_044,SKU_204,Beauty & Personal Care,3,22.94,68.82000000000001
4391,Product_066,SKU_941,Home Appliances,4,631.12,2524.48
4391,Product_185,SKU_404,Beauty & Personal Care,4,58.38,233.52
4474,Product_117,SKU_676,Books & Media,1,951.79,951.79
4474,Product_085,SKU_625,Books & Media,2,59.93,119.86
4474,Product_192,SKU_956,Electronics,4,120.41,481.64
4474,Product_037,SKU_267,Electronics,5,651.63,3258.15
623,Product_173,SKU_500,Fashion & Apparel,5,949.6,4748.0
4528,Product_159,SKU_199,Electronics,5,913.81,4569.049999999999
9604,Product_021,SKU_694,Groceries & Gourmet Food,4,812.98,3251.92
9604,Product_156,SKU_742,Beauty & Personal Care,3,69.53,208.59
9604,Product_072,SKU_473,Electronics,1,131.31,131.31
9604,Product_037,SKU_267,Electronics,2,222.23,444.46
8133,Product_082,SKU_389,Health & Wellness,4,806.73,3226.92
8133,Product_044,SKU_204,Beauty & Personal Care,5,59.68,298.4
8133,Product_042,SKU_086,Books & Media,5,795.38,3976.9
6330,Product_022,SKU_531,Sports & Outdoors,3,232.73,698.1899999999999
6330,Product_184,SKU_902,Toys & Games,4,196.85,787.4
6330,Product_040,SKU_462,Health & Wellness,1,285.34,285.34
6330,Product_043,SKU_761,Toys & Games,3,726.32,2178.96
6330,Product_043,SKU_846,Toys & Games,3,291.25,873.75
6330,Product_195,SKU_464,Fashion & Apparel,2,911.54,1823.08
6330,Product_183,SKU_175,Fashion & Apparel,1,239.4,239.4
6330,Product_032,SKU_347,Electronics,2,137.28,274.56
9375,Product_011,SKU_295,Beauty & Personal Care,3,54.52,163.56
9375,Product_126,SKU_336,Beauty & Personal Care,2,93.5,187.0
2332,Product_017,SKU_014,Beauty & Personal Care,2,56.46,112.92
2332,Product_160,SKU_296,Health & Wellness,3,705.06,2115.18
2332,Product_162,SKU_285,Health & Wellness,4,139.35,557.4
2332,Product_064,SKU_767,Fashion & Apparel,1,148.73,148.73
2332,Product_081,SKU_209,Books & Media,1,162.6,162.6
2332,Product_060,SKU_686,Books & Media,3,74.22,222.66
1423,Product_176,SKU_187,Health & Wellness,5,572.0,2860.0
1423,Product_063,SKU_788,Health & Wellness,4,999.72,3998.88
1423,Product_189,SKU_567,Beauty & Personal Care,5,41.09,205.45000000000002
1423,Product_017,SKU_378,Beauty & Personal Care,5,94.66,473.29999999999995
968,Product_196,SKU_856,Books & Media,5,558.93,2794.6499999999996
968,Product_064,SKU_256,Fashion & Apparel,1,82.17,82.17
968,Product_071,SKU_213,Beauty & Personal Care,5,91.29,456.45000000000005
968,Product_028,SKU_548,Books & Media,1,696.46,696.46
3633,Product_022,SKU_776,Sports & Outdoors,5,595.08,2975.4
3633,Product_063,SKU_085,Health & Wellness,1,320.1,320.1
3633,Product_155,SKU_350,Toys & Games,2,857.83,1715.66
3633,Product_044,SKU_222,Beauty & Personal Care,4,84.76,339.04
3633,Product_042,SKU_010,Books & Media,1,781.39,781.39
3633,Product_151,SKU_781,Automotive,3,318.94,956.8199999999999
9800,Product_102,SKU_498,Automotive,3,964.78,2894.34
9800,Product_195,SKU_464,Fashion & Apparel,5,545.92,2729.6
9800,Product_021,SKU_003,Groceries & Gourmet Food,1,666.77,666.77
9800,Product_102,SKU_186,Automotive,5,748.05,3740.25
9211,Product_046,SKU_703,Fashion & Apparel,3,398.43,1195.29
9211,Product_086,SKU_385,Electronics,5,853.52,4267.6
9211,Product_113,SKU_760,Home Appliances,3,143.18,429.54
9211,Product_115,SKU_044,Health & Wellness,5,319.76,1598.8
9211,Product_115,SKU_140,Health & Wellness,2,75.21,150.42
3628,Product_122,SKU_680,Electronics,2,430.7,861.4
3628,Product_180,SKU_360,Fashion & Apparel,4,488.28,1953.12
3628,Product_185,SKU_722,Beauty & Personal Care,1,86.52,86.52
3628,Product_131,SKU_283,Health & Wellness,3,557.97,1673.91
3628,Product_113,SKU_760,Home Appliances,5,74.0,370.0
3628,Product_120,SKU_645,Electronics,5,87.96,439.79999999999995
3628,Product_147,SKU_542,Electronics,4,299.33,1197.32
3226,Product_034,SKU_723,Automotive,5,768.93,3844.6499999999996
3226,Product_169,SKU_727,Automotive,3,895.6,2686.8
3226,Product_158,SKU_612,Groceries & Gourmet Food,2,132.95,265.9
3226,Product_156,SKU_793,Beauty & Personal Care,2,81.91,163.82
845,Product_142,SKU_225,Health & Wellness,1,69.92,69.92
845,Product_168,SKU_121,Groceries & Gourmet Food,3,71.11,213.32999999999998
845,Product_173,SKU_491,Fashion & Apparel,2,554.12,1108.24
845,Product_047,SKU_034,Fashion & Apparel,5,556.68,2783.3999999999996
7901,Product_199,SKU_518,Automotive,3,485.91,1457.73
7901,Product_191,SKU_153,Books & Media,4,746.3,2985.2
7901,Product_101,SKU_954,Health & Wellness,3,183.56,550.6800000000001
7901,Product_179,SKU_633,Home Appliances,3,84.39,253.17000000000002
7901,Product_060,SKU_686,Books & Media,4,607.91,2431.64
7901,Product_021,SKU_003,Groceries & Gourmet Food,2,381.88,763.76
7901,Product_093,SKU_300,Books & Media,3,845.77,2537.31
7901,Product_076,SKU_487,Fashion & Apparel,3,908.57,2725.71
7901,Product_124,SKU_606,Toys & Games,3,652.26,1956.78
7901,Product_115,SKU_172,Health & Wellness,5,142.43,712.1500000000001
3575,Product_090,SKU_515,Toys & Games,1,796.68,796.68
3575,Product_056,SKU_310,Electronics,2,713.35,1426.7
3575,Product_032,SKU_762,Electronics,2,382.52,765.04
3575,Product_024,SKU_668,Beauty & Personal Care,4,30.75,123.0
3575,Product_167,SKU_392,Toys & Games,2,145.63,291.26
3575,Product_102,SKU_401,Automotive,5,412.11,2060.55
3575,Product_023,SKU_406,Beauty & Personal Care,4,29.9,119.6
3575,Product_155,SKU_744,Toys & Games,5,699.95,3499.75
3575,Product_090,SKU_998,Toys & Games,2,299.41,598.82
7409,Product_164,SKU_197,Electronics,1,704.52,704.52
7409,Product_156,SKU_793,Beauty & Personal Care,2,73.81,147.62
3604,Product_113,SKU_760,Home Appliances,3,213.18,639.54
3604,Product_095,SKU_409,Home Appliances,2,917.57,1835.14
9436,Product_162,SKU_285,Health & Wellness,1,920.76,920.76
9436,Product_022,SKU_776,Sports & Outdoors,3,894.41,2683.23
3673,Product_176,SKU_301,Health & Wellness,4,476.54,1906.16
1437,Product_130,SKU_547,Fashion & Apparel,5,389.38,1946.9
1437,Product_007,SKU_293,Books & Media,2,764.89,1529.78
1437,Product_083,SKU_402,Toys & Games,1,581.1,581.1
1704,Product_011,SKU_295,Beauty & Personal Care,4,71.4,285.6
1704,Product_146,SKU_106,Sports & Outdoors,5,795.06,3975.2999999999997
1704,Product_083,SKU_033,Toys & Games,4,804.04,3216.16
1704,Product_130,SKU_113,Fashion & Apparel,3,603.52,1810.56
1704,Product_012,SKU_357,Home Appliances,4,71.53,286.12
5725,Product_138,SKU_087,Toys & Games,2,605.58,1211.16
5725,Product_045,SKU_608,Automotive,1,243.57,243.57
5725,Product_116,SKU_400,Home Appliances,3,154.39,463.16999999999996
5725,Product_048,SKU_176,Toys & Games,4,481.43,1925.72
3715,Product_107,SKU_458,Sports & Outdoors,1,833.15,833.15
3715,Product_152,SKU_029,Beauty & Personal Care,3,26.27,78.81
3715,Product_148,SKU_265,Groceries & Gourmet Food,2,746.76,1493.52
3715,Product_081,SKU_878,Books & Media,3,301.75,905.25
3996,Product_080,SKU_415,Health & Wellness,3,199.03,597.09
3996,Product_146,SKU_106,Sports & Outdoors,5,538.24,2691.2
3996,Product_086,SKU_148,Electronics,4,88.96,355.84
3996,Product_199,SKU_422,Automotive,1,673.71,673.71
3996,Product_109,SKU_202,Fashion & Apparel,1,262.4,262.4
3996,Product_117,SKU_277,Books & Media,5,673.89,3369.45
3996,Product_042,SKU_028,Books & Media,4,649.42,2597.68
3996,Product_149,SKU_775,Groceries & Gourmet Food,3,989.91,2969.73
4738,Product_051,SKU_119,Automotive,3,220.16,660.48
7492,Product_180,SKU_972,Fashion & Apparel,2,577.25,1154.5
7492,Product_195,SKU_338,Fashion & Apparel,2,794.92,1589.84
7492,Product_143,SKU_109,Fashion & Apparel,1,916.92,916.92
7492,Product_015,SKU_824,Books & Media,1,170.55,170.55
7492,Product_113,SKU_218,Home Appliances,1,643.88,643.88
7492,Product_098,SKU_650,Books & Media,4,809.04,3236.16
7492,Product_077,SKU_593,Automotive,3,879.84,2639.52
3472,Product_081,SKU_035,Books & Media,4,315.63,1262.52
3472,Product_183,SKU_042,Fashion & Apparel,5,853.36,4266.8
3472,Product_090,SKU_998,Toys & Games,4,939.22,3756.88
3472,Product_042,SKU_086,Books & Media,4,544.63,2178.52
1849,Product_025,SKU_278,Toys & Games,2,423.61,847.22
1849,Product_136,SKU_624,Groceries & Gourmet Food,4,784.45,3137.8
183,Product_104,SKU_073,Fashion & Apparel,1,562.32,562.32
183,Product_075,SKU_792,Home Appliances,1,401.91,401.91
183,Product_083,SKU_402,Toys & Games,3,872.63,2617.89
183,Product_093,SKU_935,Books & Media,2,73.12,146.24
183,Product_094,SKU_578,Home Appliances,2,571.68,1143.36
183,Product_187,SKU_638,Home Appliances,5,331.42,1657.1000000000001
183,Product_032,SKU_320,Electronics,4,775.55,3102.2
183,Product_128,SKU_016,Home Appliances,4,662.0,2648.0
2469,Product_109,SKU_912,Fashion & Apparel,2,50.02,100.04
2469,Product_125,SKU_842,Toys & Games,1,394.44,394.44
2469,Product_050,SKU_092,Books & Media,1,596.63,596.63
2469,Product_062,SKU_970,Toys & Games,4,996.94,3987.76
8780,Product_168,SKU_121,Groceries & Gourmet Food,2,140.88,281.76
8780,Product_053,SKU_929,Automotive,2,99.35,198.7
8780,Product_058,SKU_276,Health & Wellness,4,154.92,619.68
8780,Product_098,SKU_897,Books & Media,5,97.91,489.54999999999995
8780,Product_115,SKU_140,Health & Wellness,5,523.93,2619.6499999999996
8780,Product_025,SKU_882,Toys & Games,3,698.86,2096.58
8780,Product_187,SKU_484,Home Appliances,3,535.14,1605.42
8780,Product_063,SKU_671,Health & Wellness,5,212.91,1064.55
8780,Product_025,SKU_882,Toys & Games,5,177.33,886.6500000000001
1728,Product_093,SKU_300,Books & Media,3,431.24,1293.72
1384,Product_098,SKU_897,Books & Media,3,795.66,2386.98
1384,Product_187,SKU_484,Home Appliances,3,732.71,2198.13
1384,Product_020,SKU_764,Health & Wellness,1,122.53,122.53
1384,Product_120,SKU_440,Electronics,4,756.31,3025.24
4922,Product_196,SKU_349,Books & Media,5,933.1,4665.5
4922,Product_072,SKU_777,Electronics,4,591.64,2366.56
4922,Product_176,SKU_953,Health & Wellness,3,243.33,729.99
4922,Product_104,SKU_358,Fashion & Apparel,4,642.53,2570.12
2563,Product_173,SKU_273,Fashion & Apparel,2,342.58,685.16
2563,Product_081,SKU_740,Books & Media,1,295.08,295.08
2563,Product_125,SKU_770,Toys & Games,1,281.0,281.0
2563,Product_068,SKU_652,Health & Wellness,5,525.51,2627.55
5738,Product_133,SKU_579,Toys & Games,1,160.13,160.13
5738,Product_124,SKU_711,Toys & Games,5,899.82,4499.1
5738,Product_068,SKU_477,Health & Wellness,4,826.85,3307.4
5738,Product_031,SKU_666,Sports & Outdoors,3,624.25,1872.75
5738,Product_181,SKU_228,Beauty & Personal Care,4,98.27,393.08
5738,Product_025,SKU_278,Toys & Games,4,343.5,1374.0
6498,Product_014,SKU_079,Beauty & Personal Care,4,69.61,278.44
6498,Product_111,SKU_327,Electronics,5,438.02,2190.1
6498,Product_115,SKU_140,Health & Wellness,2,396.73,793.46
1132,Product_165,SKU_275,Groceries & Gourmet Food,4,127.36,509.44
1132,Product_185,SKU_094,Beauty & Personal Care,5,64.52,322.59999999999997
1132,Product_041,SKU_806,Automotive,4,71.8,287.2
1132,Product_153,SKU_838,Toys & Games,5,173.24,866.2
629,Product_177,SKU_212,Toys & Games,4,702.16,2808.64
629,Product_005,SKU_653,Automotive,1,139.19,139.19
629,Product_178,SKU_990,Beauty & Personal Care,5,99.0,495.0
629,Product_122,SKU_375,Electronics,3,51.2,153.60000000000002
629,Product_173,SKU_183,Fashion & Apparel,3,93.95,281.85
629,Product_116,SKU_400,Home Appliances,5,338.1,1690.5
7956,Product_099,SKU_709,Beauty & Personal Care,5,42.03,210.15
7956,Product_108,SKU_492,Books & Media,5,235.95,1179.75
7956,Product_146,SKU_328,Sports & Outdoors,4,435.76,1743.04
7956,Product_046,SKU_142,Fashion & Apparel,5,631.32,3156.6000000000004
63,Product_081,SKU_209,Books & Media,3,747.47,2242.41
63,Product_131,SKU_047,Health & Wellness,3,678.8,2036.3999999999999
7697,Product_170,SKU_252,Books & Media,4,653.88,2615.52
867,Product_073,SKU_456,Beauty & Personal Care,4,23.68,94.72
867,Product_052,SKU_040,Health & Wellness,5,355.61,1778.0500000000002
867,Product_088,SKU_609,Electronics,2,170.2,340.4
5208,Product_099,SKU_709,Beauty & Personal Care,3,25.32,75.96000000000001
5208,Product_185,SKU_404,Beauty & Personal Care,5,60.34,301.70000000000005
5208,Product_007,SKU_957,Books & Media,4,849.51,3398.04
6394,Product_198,SKU_981,Health & Wellness,1,337.24,337.24
6394,Product_071,SKU_589,Beauty & Personal Care,3,61.46,184.38
6394,Product_113,SKU_102,Home Appliances,4,187.07,748.28
6394,Product_135,SKU_769,Books & Media,4,388.35,1553.4
6394,Product_116,SKU_400,Home Appliances,1,169.29,169.29
4306,Product_190,SKU_718,Groceries & Gourmet Food,3,698.13,2094.39
4306,Product_169,SKU_789,Automotive,4,590.21,2360.84
4306,Product_165,SKU_275,Groceries & Gourmet Food,2,132.54,265.08
663,Product_108,SKU_492,Books & Media,5,879.02,4395.1
663,Product_001,SKU_980,Health & Wellness,5,569.38,2846.9
2058,Product_120,SKU_482,Electronics,4,361.97,1447.88
2058,Product_191,SKU_046,Books & Media,3,105.9,317.70000000000005
2058,Product_110,SKU_798,Health & Wellness,1,931.03,931.03
1322,Product_120,SKU_662,Electronics,1,730.66,730.66
3151,Product_197,SKU_604,Electronics,1,120.17,120.17
9792,Product_116,SKU_367,Home Appliances,4,735.23,2940.92
9792,Product_188,SKU_139,Automotive,5,54.42,272.1
9131,Product_175,SKU_960,Fashion & Apparel,5,661.25,3306.25
9131,Product_160,SKU_296,Health & Wellness,1,302.37,302.37
9131,Product_061,SKU_345,Toys & Games,3,244.94,734.8199999999999
9131,Product_101,SKU_011,Health & Wellness,1,201.76,201.76
9131,Product_190,SKU_282,Groceries & Gourmet Food,3,462.66,1387.98
9131,Product_106,SKU_706,Books & Media,3,497.47,1492.41
6545,Product_149,SKU_927,Groceries & Gourmet Food,3,896.26,2688.7799999999997
6545,Product_002,SKU_796,Home Appliances,3,968.55,2905.6499999999996
6545,Product_067,SKU_675,Home Appliances,5,318.87,1594.35
5874,Product_083,SKU_402,Toys & Games,2,172.66,345.32
5874,Product_102,SKU_186,Automotive,3,791.76,2375.2799999999997
9038,Product_008,SKU_049,Fashion & Apparel,1,284.6,284.6
9038,Product_119,SKU_883,Home Appliances,1,237.74,237.74
9038,Product_116,SKU_866,Home Appliances,2,968.65,1937.3
9038,Product_017,SKU_093,Beauty & Personal Care,3,27.1,81.30000000000001
5457,Product_101,SKU_954,Health & Wellness,2,76.96,153.92
