Product ID,SKU ID,Category,Price per Unit
Product_094,SKU_110,Home Appliances,827.35
Product_135,SKU_162,Books & Media,446.96
Product_065,SKU_955,Toys & Games,103.85
Product_134,SKU_721,Beauty & Personal Care,54.4
Product_086,SKU_318,Electronics,86.13
Product_115,SKU_172,Health & Wellness,316.49
Product_037,SKU_757,Electronics,945.74
Product_124,SKU_910,Toys & Games,894.48
Product_096,SKU_274,Home Appliances,553.0
Product_059,SKU_840,Fashion & Apparel,472.56
Product_068,SKU_652,Health & Wellness,290.89
Product_068,SKU_821,Health & Wellness,634.62
Product_120,SKU_308,Electronics,533.54
Product_200,SKU_601,Fashion & Apparel,888.07
Product_020,SKU_158,Health & Wellness,731.97
Product_196,SKU_223,Books & Media,571.41
Product_046,SKU_142,Fashion & Apparel,642.61
Product_054,SKU_684,Books & Media,504.52
Product_130,SKU_203,Fashion & Apparel,146.09
Product_178,SKU_513,Beauty & Personal Care,87.47
Product_083,SKU_402,Toys & Games,709.46
Product_164,SKU_197,Electronics,310.63
Product_198,SKU_081,Health & Wellness,288.37
Product_173,SKU_273,Fashion & Apparel,463.82
Product_108,SKU_535,Books & Media,292.62
Product_174,SKU_302,Health & Wellness,414.81
Product_024,SKU_884,Beauty & Personal Care,34.3
Product_094,SKU_306,Home Appliances,274.56
Product_142,SKU_634,Health & Wellness,123.48
Product_200,SKU_985,Fashion & Apparel,162.38
Product_113,SKU_760,Home Appliances,789.56
Product_162,SKU_285,Health & Wellness,660.3
Product_014,SKU_079,Beauty & Personal Care,30.91
Product_147,SKU_729,Electronics,98.67
Product_162,SKU_391,Health & Wellness,912.29
Product_154,SKU_854,Toys & Games,931.07
Product_190,SKU_502,Groceries & Gourmet Food,339.48
Product_124,SKU_725,Toys & Games,569.34
Product_051,SKU_533,Automotive,815.66
Product_141,SKU_545,Books & Media,603.02
Product_180,SKU_408,Fashion & Apparel,460.96
Product_072,SKU_179,Electronics,926.76
Product_008,SKU_049,Fashion & Apparel,631.86
Product_111,SKU_640,Electronics,449.91
Product_025,SKU_070,Toys & Games,863.93
Product_099,SKU_802,Beauty & Personal Care,29.04
Product_008,SKU_058,Fashion & Apparel,709.76
Product_189,SKU_585,Beauty & Personal Care,45.26
Product_191,SKU_159,Books & Media,95.35
Product_179,SKU_060,Home Appliances,601.11
Product_076,SKU_611,Fashion & Apparel,671.09
Product_048,SKU_176,Toys & Games,839.29
Product_155,SKU_744,Toys & Games,765.05
Product_146,SKU_863,Sports & Outdoors,751.22
Product_029,SKU_873,Automotive,760.03
Product_156,SKU_245,Beauty & Personal Care,39.68
Product_053,SKU_929,Automotive,121.98
Product_073,SKU_905,Beauty & Personal Care,88.82
Product_174,SKU_734,Health & Wellness,258.54
Product_196,SKU_349,Books & Media,202.75
Product_154,SKU_089,Toys & Games,134.32
Product_008,SKU_388,Fashion & Apparel,282.38
Product_071,SKU_589,Beauty & Personal Care,82.41
Product_153,SKU_688,Toys & Games,425.5
Product_177,SKU_237,Toys & Games,394.67
Product_169,SKU_177,Automotive,594.02
Product_048,SKU_447,Toys & Games,121.19
Product_146,SKU_067,Sports & Outdoors,81.94
Product_004,SKU_642,Beauty & Personal Care,76.99
Product_016,SKU_529,Home Appliances,50.87
Product_198,SKU_815,Health & Wellness,453.84
Product_004,SKU_292,Beauty & Personal Care,54.7
Product_114,SKU_735,Home Appliances,188.41
Product_199,SKU_051,Automotive,292.49
Product_119,SKU_239,Home Appliances,101.61
Product_087,SKU_064,Beauty & Personal Care,37.9
Product_055,SKU_080,Automotive,563.17
Product_185,SKU_094,Beauty & Personal Care,27.71
Product_092,SKU_827,Fashion & Apparel,650.48
Product_176,SKU_187,Health & Wellness,447.96
Product_050,SKU_092,Books & Media,739.97
Product_121,SKU_758,Groceries & Gourmet Food,495.37
Product_062,SKU_421,Toys & Games,246.15
Product_062,SKU_568,Toys & Games,973.04
Product_162,SKU_964,Health & Wellness,751.8
Product_138,SKU_541,Toys & Games,139.02
Product_041,SKU_940,Automotive,575.4
Product_098,SKU_897,Books & Media,147.13
Product_046,SKU_370,Fashion & Apparel,310.6
Product_071,SKU_986,Beauty & Personal Care,35.24
Product_180,SKU_635,Fashion & Apparel,620.38
Product_117,SKU_872,Books & Media,95.67
Product_032,SKU_347,Electronics,58.24
Product_129,SKU_205,Fashion & Apparel,131.36
Product_181,SKU_170,Beauty & Personal Care,85.24
Product_010,SKU_649,Books & Media,399.0
Product_001,SKU_969,Health & Wellness,601.7
Product_092,SKU_101,Fashion & Apparel,455.22
Product_181,SKU_170,Beauty & Personal Care,93.65
Product_168,SKU_121,Groceries & Gourmet Food,611.12
Product_199,SKU_351,Automotive,105.25
Product_183,SKU_042,Fashion & Apparel,214.02
Product_172,SKU_794,Groceries & Gourmet Food,400.67
Product_041,SKU_122,Automotive,225.4
Product_024,SKU_027,Beauty & Personal Care,60.54
Product_016,SKU_211,Home Appliances,184.47
Product_056,SKU_689,Electronics,167.72
Product_111,SKU_327,Electronics,476.5
Product_121,SKU_224,Groceries & Gourmet Food,350.67
Product_190,SKU_502,Groceries & Gourmet Food,852.66
Product_153,SKU_688,Toys & Games,584.03
Product_022,SKU_532,Sports & Outdoors,783.37
Product_108,SKU_078,Books & Media,653.2
Product_170,SKU_995,Books & Media,829.7
Product_173,SKU_183,Fashion & Apparel,382.32
Product_171,SKU_931,Toys & Games,555.23
Product_137,SKU_610,Home Appliances,622.79
Product_185,SKU_837,Beauty & Personal Care,20.97
Product_159,SKU_1000,Electronics,783.51
Product_028,SKU_272,Books & Media,369.7
Product_002,SKU_796,Home Appliances,394.07
Product_127,SKU_860,Books & Media,314.45
Product_034,SKU_723,Automotive,831.3
Product_173,SKU_426,Fashion & Apparel,154.34
Product_111,SKU_214,Electronics,800.35
Product_114,SKU_735,Home Appliances,874.9
Product_093,SKU_731,Books & Media,59.88
Product_011,SKU_111,Beauty & Personal Care,91.42
Product_014,SKU_079,Beauty & Personal Care,66.6
Product_191,SKU_708,Books & Media,752.8
Product_002,SKU_169,Home Appliances,121.31
Product_029,SKU_873,Automotive,824.01
Product_131,SKU_283,Health & Wellness,929.24
Product_092,SKU_219,Fashion & Apparel,244.87
Product_173,SKU_739,Fashion & Apparel,856.01
Product_172,SKU_522,Groceries & Gourmet Food,384.74
Product_132,SKU_754,Health & Wellness,120.13
Product_122,SKU_680,Electronics,329.94
Product_199,SKU_082,Automotive,126.53
Product_136,SKU_136,Groceries & Gourmet Food,435.26
Product_052,SKU_135,Health & Wellness,427.67
Product_005,SKU_653,Automotive,848.14
Product_116,SKU_628,Home Appliances,865.17
Product_198,SKU_369,Health & Wellness,283.18
Product_155,SKU_987,Toys & Games,374.0
Product_106,SKU_054,Books & Media,829.01
Product_045,SKU_425,Automotive,741.86
Product_098,SKU_270,Books & Media,387.52
Product_004,SKU_959,Beauty & Personal Care,99.36
Product_169,SKU_682,Automotive,350.95
Product_005,SKU_660,Automotive,104.74
Product_126,SKU_651,Beauty & Personal Care,36.7
Product_160,SKU_974,Health & Wellness,420.88
Product_029,SKU_493,Automotive,553.81
Product_173,SKU_491,Fashion & Apparel,628.72
Product_011,SKU_832,Beauty & Personal Care,24.2
Product_148,SKU_251,Groceries & Gourmet Food,250.43
Product_199,SKU_398,Automotive,115.29
Product_101,SKU_266,Health & Wellness,94.7
Product_092,SKU_615,Fashion & Apparel,324.28
Product_043,SKU_669,Toys & Games,423.31
Product_174,SKU_949,Health & Wellness,642.0
Product_116,SKU_628,Home Appliances,886.58
Product_110,SKU_584,Health & Wellness,80.47
Product_115,SKU_172,Health & Wellness,810.77
Product_016,SKU_211,Home Appliances,784.46
Product_171,SKU_931,Toys & Games,122.89
Product_123,SKU_432,Automotive,952.33
Product_138,SKU_541,Toys & Games,757.99
Product_137,SKU_344,Home Appliances,375.25
Product_023,SKU_605,Beauty & Personal Care,85.17
Product_088,SKU_326,Electronics,185.84
Product_085,SKU_454,Books & Media,754.57
Product_200,SKU_601,Fashion & Apparel,579.63
Product_185,SKU_837,Beauty & Personal Care,86.34
Product_115,SKU_008,Health & Wellness,544.7
Product_124,SKU_910,Toys & Games,150.52
Product_038,SKU_657,Health & Wellness,403.85
Product_032,SKU_968,Electronics,838.17
Product_115,SKU_554,Health & Wellness,248.11
Product_075,SKU_655,Home Appliances,468.58
Product_004,SKU_290,Beauty & Personal Care,53.91
Product_075,SKU_371,Home Appliances,324.43
Product_042,SKU_716,Books & Media,484.04
Product_016,SKU_743,Home Appliances,792.86
Product_132,SKU_116,Health & Wellness,656.44
Product_181,SKU_457,Beauty & Personal Care,30.54
Product_122,SKU_933,Electronics,126.43
Product_168,SKU_871,Groceries & Gourmet Food,989.9
Product_041,SKU_122,Automotive,666.93
Product_174,SKU_911,Health & Wellness,81.44
Product_093,SKU_613,Books & Media,392.3
Product_159,SKU_1000,Electronics,185.88
Product_056,SKU_689,Electronics,610.24
Product_116,SKU_866,Home Appliances,62.37
Product_026,SKU_470,Fashion & Apparel,286.57
Product_117,SKU_549,Books & Media,979.24
Product_034,SKU_681,Automotive,234.47
Product_193,SKU_581,Fashion & Apparel,142.79
Product_189,SKU_020,Beauty & Personal Care,44.63
Product_002,SKU_169,Home Appliances,311.77
Product_087,SKU_064,Beauty & Personal Care,37.35
Product_093,SKU_698,Books & Media,248.76
Product_006,SKU_246,Automotive,773.16
Product_156,SKU_069,Beauty & Personal Care,49.06
Product_004,SKU_055,Beauty & Personal Care,79.53
Product_060,SKU_686,Books & Media,757.95
Product_107,SKU_843,Sports & Outdoors,760.22
Product_105,SKU_925,Fashion & Apparel,115.21
Product_176,SKU_187,Health & Wellness,517.45
Product_190,SKU_502,Groceries & Gourmet Food,776.44
Product_082,SKU_088,Health & Wellness,859.54
Product_008,SKU_269,Fashion & Apparel,366.98
Product_050,SKU_092,Books & Media,664.41
Product_116,SKU_852,Home Appliances,342.64
Product_010,SKU_324,Books & Media,942.94
Product_111,SKU_327,Electronics,712.76
Product_073,SKU_456,Beauty & Personal Care,30.68
Product_013,SKU_932,Home Appliances,348.47
Product_074,SKU_773,Beauty & Personal Care,81.67
Product_133,SKU_579,Toys & Games,188.59
Product_138,SKU_507,Toys & Games,51.88
Product_093,SKU_693,Books & Media,836.22
Product_164,SKU_281,Electronics,208.4
Product_023,SKU_602,Beauty & Personal Care,71.37
Product_061,SKU_783,Toys & Games,524.71
Product_105,SKU_253,Fashion & Apparel,380.49
Product_158,SKU_612,Groceries & Gourmet Food,235.86
Product_062,SKU_568,Toys & Games,505.05
Product_197,SKU_161,Electronics,267.83
Product_115,SKU_140,Health & Wellness,438.65
Product_041,SKU_940,Automotive,360.82
Product_102,SKU_498,Automotive,204.09
Product_199,SKU_346,Automotive,672.71
Product_088,SKU_105,Electronics,89.66
Product_088,SKU_326,Electronics,242.29
Product_094,SKU_648,Home Appliances,833.9
Product_098,SKU_650,Books & Media,858.36
Product_162,SKU_285,Health & Wellness,81.78
Product_168,SKU_431,Groceries & Gourmet Food,834.36
Product_183,SKU_175,Fashion & Apparel,332.69
Product_098,SKU_485,Books & Media,157.05
Product_092,SKU_615,Fashion & Apparel,907.47
Product_028,SKU_548,Books & Media,207.8
Product_073,SKU_335,Beauty & Personal Care,45.64
Product_040,SKU_626,Health & Wellness,410.59
Product_117,SKU_549,Books & Media,416.38
Product_016,SKU_907,Home Appliances,762.78
Product_003,SKU_697,Toys & Games,57.26
Product_071,SKU_006,Beauty & Personal Care,56.93
Product_188,SKU_463,Automotive,676.53
Product_085,SKU_160,Books & Media,271.75
Product_147,SKU_729,Electronics,355.81
Product_067,SKU_819,Home Appliances,983.88
Product_074,SKU_043,Beauty & Personal Care,96.45
Product_073,SKU_923,Beauty & Personal Care,79.36
Product_014,SKU_918,Beauty & Personal Care,43.28
Product_004,SKU_749,Beauty & Personal Care,43.81
Product_154,SKU_089,Toys & Games,234.47
Product_116,SKU_628,Home Appliances,847.33
Product_004,SKU_959,Beauty & Personal Care,82.63
Product_149,SKU_442,Groceries & Gourmet Food,663.45
Product_097,SKU_036,Toys & Games,762.06
Product_174,SKU_734,Health & Wellness,963.35
Product_052,SKU_620,Health & Wellness,590.58
Product_171,SKU_215,Toys & Games,775.25
Product_115,SKU_297,Health & Wellness,283.86
Product_109,SKU_451,Fashion & Apparel,854.39
Product_136,SKU_901,Groceries & Gourmet Food,141.29
Product_192,SKU_790,Electronics,278.03
Product_034,SKU_681,Automotive,410.77
Product_053,SKU_383,Automotive,68.56
Product_066,SKU_210,Home Appliances,139.2
Product_034,SKU_723,Automotive,52.38
Product_093,SKU_613,Books & Media,579.6
Product_001,SKU_173,Health & Wellness,926.55
Product_046,SKU_936,Fashion & Apparel,426.16
Product_172,SKU_991,Groceries & Gourmet Food,806.2
Product_017,SKU_556,Beauty & Personal Care,69.76
Product_130,SKU_920,Fashion & Apparel,420.26
Product_016,SKU_529,Home Appliances,971.96
Product_169,SKU_789,Automotive,239.12
Product_164,SKU_943,Electronics,884.03
Product_077,SKU_445,Automotive,801.19
Product_147,SKU_729,Electronics,922.17
Product_099,SKU_845,Beauty & Personal Care,53.28
Product_113,SKU_760,Home Appliances,904.7
Product_069,SKU_555,Toys & Games,952.99
Product_074,SKU_043,Beauty & Personal Care,47.83
Product_101,SKU_266,Health & Wellness,669.99
Product_042,SKU_200,Books & Media,299.73
Product_137,SKU_412,Home Appliances,777.18
Product_073,SKU_923,Beauty & Personal Care,52.67
Product_162,SKU_881,Health & Wellness,964.37
Product_156,SKU_069,Beauty & Personal Care,58.38
Product_128,SKU_016,Home Appliances,283.55
Product_069,SKU_555,Toys & Games,676.7
Product_016,SKU_907,Home Appliances,482.6
Product_112,SKU_359,Toys & Games,117.18
Product_120,SKU_482,Electronics,765.52
Product_041,SKU_260,Automotive,441.7
Product_125,SKU_439,Toys & Games,104.65
Product_065,SKU_955,Toys & Games,440.18
Product_149,SKU_766,Groceries & Gourmet Food,899.41
Product_119,SKU_348,Home Appliances,548.74
Product_120,SKU_482,Electronics,468.71
Product_168,SKU_090,Groceries & Gourmet Food,61.24
Product_090,SKU_520,Toys & Games,374.88
Product_161,SKU_647,Fashion & Apparel,365.99
Product_014,SKU_918,Beauty & Personal Care,28.39
Product_184,SKU_598,Toys & Games,429.68
Product_052,SKU_040,Health & Wellness,741.94
Product_109,SKU_912,Fashion & Apparel,243.97
Product_147,SKU_736,Electronics,387.04
Product_064,SKU_038,Fashion & Apparel,499.19
Product_138,SKU_087,Toys & Games,746.59
Product_141,SKU_887,Books & Media,229.99
Product_135,SKU_750,Books & Media,467.94
Product_093,SKU_241,Books & Media,824.59
Product_112,SKU_359,Toys & Games,985.61
Product_041,SKU_399,Automotive,388.37
Product_100,SKU_004,Electronics,690.01
Product_195,SKU_847,Fashion & Apparel,387.93
Product_125,SKU_770,Toys & Games,850.5
Product_193,SKU_946,Fashion & Apparel,600.62
Product_046,SKU_890,Fashion & Apparel,448.12
Product_117,SKU_549,Books & Media,261.3
Product_108,SKU_492,Books & Media,151.83
Product_009,SKU_234,Home Appliances,771.21
Product_192,SKU_805,Electronics,564.86
Product_020,SKU_158,Health & Wellness,843.37
Product_170,SKU_496,Books & Media,454.73
Product_108,SKU_492,Books & Media,295.42
Product_156,SKU_524,Beauty & Personal Care,20.98
Product_013,SKU_595,Home Appliances,890.69
Product_094,SKU_155,Home Appliances,807.36
Product_044,SKU_222,Beauty & Personal Care,78.5
Product_143,SKU_510,Fashion & Apparel,815.88
Product_007,SKU_623,Books & Media,221.79
Product_029,SKU_493,Automotive,530.51
Product_022,SKU_531,Sports & Outdoors,474.45
Product_025,SKU_576,Toys & Games,775.04
Product_026,SKU_730,Fashion & Apparel,241.17
Product_155,SKU_350,Toys & Games,774.24
Product_079,SKU_874,Sports & Outdoors,149.73
Product_089,SKU_343,Sports & Outdoors,445.85
Product_164,SKU_865,Electronics,151.42
Product_109,SKU_451,Fashion & Apparel,129.48
Product_121,SKU_763,Groceries & Gourmet Food,364.38
Product_082,SKU_088,Health & Wellness,760.67
Product_174,SKU_734,Health & Wellness,563.81
Product_138,SKU_471,Toys & Games,583.6
Product_060,SKU_195,Books & Media,830.3
Product_119,SKU_303,Home Appliances,735.03
Product_004,SKU_959,Beauty & Personal Care,88.26
Product_037,SKU_201,Electronics,288.86
Product_060,SKU_207,Books & Media,962.74
Product_023,SKU_602,Beauty & Personal Care,52.18
Product_190,SKU_502,Groceries & Gourmet Food,608.61
Product_113,SKU_760,Home Appliances,800.48
Product_107,SKU_843,Sports & Outdoors,552.08
Product_073,SKU_596,Beauty & Personal Care,53.11
Product_037,SKU_812,Electronics,84.1
Product_046,SKU_370,Fashion & Apparel,451.88
Product_048,SKU_447,Toys & Games,531.98
Product_177,SKU_212,Toys & Games,618.33
Product_171,SKU_931,Toys & Games,640.71
Product_021,SKU_003,Groceries & Gourmet Food,229.34
Product_161,SKU_427,Fashion & Apparel,822.08
Product_064,SKU_552,Fashion & Apparel,279.13
Product_191,SKU_153,Books & Media,643.88
Product_001,SKU_037,Health & Wellness,820.24
Product_197,SKU_151,Electronics,946.91
Product_034,SKU_724,Automotive,351.13
Product_101,SKU_011,Health & Wellness,539.86
Product_168,SKU_661,Groceries & Gourmet Food,465.03
Product_023,SKU_452,Beauty & Personal Care,23.5
Product_012,SKU_517,Home Appliances,448.73
Product_027,SKU_637,Books & Media,211.36
Product_188,SKU_463,Automotive,875.27
Product_037,SKU_801,Electronics,515.52
Product_157,SKU_565,Home Appliances,722.17
Product_174,SKU_692,Health & Wellness,878.06
Product_146,SKU_193,Sports & Outdoors,501.86
Product_137,SKU_313,Home Appliances,292.6
Product_074,SKU_773,Beauty & Personal Care,75.39
Product_113,SKU_430,Home Appliances,485.7
Product_022,SKU_776,Sports & Outdoors,651.64
Product_106,SKU_778,Books & Media,929.86
Product_108,SKU_078,Books & Media,983.97
Product_184,SKU_598,Toys & Games,769.45
Product_117,SKU_621,Books & Media,894.45
Product_099,SKU_416,Beauty & Personal Care,48.74
Product_142,SKU_738,Health & Wellness,755.95
Product_182,SKU_249,Beauty & Personal Care,80.48
Product_079,SKU_874,Sports & Outdoors,355.22
Product_133,SKU_240,Toys & Games,993.99
Product_169,SKU_177,Automotive,686.83
Product_088,SKU_326,Electronics,728.32
Product_187,SKU_417,Home Appliances,290.67
Product_137,SKU_095,Home Appliances,255.87
Product_024,SKU_403,Beauty & Personal Care,98.93
Product_011,SKU_298,Beauty & Personal Care,80.39
Product_195,SKU_701,Fashion & Apparel,263.7
Product_072,SKU_179,Electronics,921.27
Product_137,SKU_610,Home Appliances,647.14
Product_195,SKU_945,Fashion & Apparel,242.83
Product_035,SKU_009,Groceries & Gourmet Food,627.05
Product_077,SKU_593,Automotive,168.95
Product_030,SKU_559,Toys & Games,542.94
Product_108,SKU_535,Books & Media,449.6
Product_119,SKU_348,Home Appliances,219.06
Product_175,SKU_782,Fashion & Apparel,438.61
Product_173,SKU_426,Fashion & Apparel,398.48
Product_166,SKU_755,Sports & Outdoors,566.49
Product_023,SKU_862,Beauty & Personal Care,25.34
Product_157,SKU_565,Home Appliances,968.89
Product_023,SKU_103,Beauty & Personal Care,25.13
Product_081,SKU_917,Books & Media,645.38
Product_077,SKU_445,Automotive,348.04
Product_075,SKU_792,Home Appliances,984.31
Product_136,SKU_901,Groceries & Gourmet Food,826.02
Product_004,SKU_263,Beauty & Personal Care,50.68
Product_185,SKU_404,Beauty & Personal Care,75.77
Product_125,SKU_770,Toys & Games,852.27
Product_065,SKU_955,Toys & Games,577.46
Product_188,SKU_546,Automotive,825.57
Product_146,SKU_863,Sports & Outdoors,962.84
Product_073,SKU_596,Beauty & Personal Care,35.88
Product_027,SKU_779,Books & Media,255.88
Product_119,SKU_071,Home Appliances,740.39
